         Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np    
                           nT         nT         nT         nT        km/s       cm^3   
1998  126  65563929       6.77       6.02      -2.78      -1.35      467.5        0.8
1998  126  65653320       6.79       6.00      -2.86      -1.36      458.0        0.7
1998  126  65744249       6.77       6.03      -2.78      -1.34      464.3        0.8
1998  126  65834710       6.72       5.92      -2.77      -1.57      464.3        0.8
1998  126  65924132       6.73       5.89      -2.69      -1.83      460.6        0.7
1998  126  66018820       6.81       5.98      -2.67      -1.87      457.0        0.8
1998  126  66104562       6.78       5.98      -2.58      -1.89      457.6        0.7
1998  126  66194812       6.76       6.10      -2.29      -1.77      452.3        0.6
1998  126  66285132       6.78       6.20      -2.08      -1.77      451.8        0.6
1998  126  66374562       6.76       6.26      -2.04      -1.51      444.3        0.7
1998  126  66464812       6.71       6.27      -1.90      -1.44      445.4        0.6
1998  126  66555062       6.65       6.24      -1.91      -1.29      440.4        0.7
1998  126  66743289       6.55       6.13      -1.90      -1.27      494.9        0.4
1998  126  66838734       6.54       6.13      -1.94      -1.16      561.3        0.4
1998  126  66928195       6.59       6.16      -2.02      -1.15      546.9        0.4
1998  126  67006312       6.63       6.21      -2.07      -1.09      444.0        0.5
1998  126  67096523       6.69       6.36      -1.74      -1.12      441.2        0.5
1998  126  67186812       6.66       6.27      -1.88      -1.19      441.5        0.5
1998  126  67277812       6.66       6.16      -2.05      -1.43      448.9        0.5
1998  126  67367343       6.58       6.24      -1.58      -1.35      442.2        0.6
1998  126  67457562       6.63       6.29      -1.54      -1.45      441.1        0.6
1998  126  67547812       6.65       6.18      -1.99      -1.26      442.1        0.6
1998  126  67636765       6.73       6.27      -2.14      -1.19      439.8        0.5
1998  126  67728312       6.73       6.34      -1.77      -1.36      442.2        0.5
1998  126  67818632       6.72       6.33      -1.79      -1.33      440.7        0.5
1998  126  67907484       6.73       6.36      -1.64      -1.36      436.1        0.5
1998  126  67998304       6.75       6.11      -2.58      -1.27      448.3        0.5
1998  126  68089312       6.64       5.93      -2.68      -1.31      444.8        0.6
1998  126  68179562       6.62       5.90      -2.66      -1.37      449.3        0.7
1998  126  68269812       6.59       5.82      -2.81      -1.29      449.3        0.7
1998  126  68360882       6.59       5.79      -2.85      -1.34      454.4        0.7
1998  126  68451132       6.58       5.79      -2.83      -1.32      454.6        0.7
1998  126  68541382       6.57       5.71      -2.95      -1.36      459.4        0.7
1998  126  68631562       6.61       5.83      -2.84      -1.29      453.4        0.7
1998  126  68721062       6.64       5.93      -2.66      -1.34      447.8        0.7
1998  126  68812132       6.62       5.86      -2.78      -1.34      457.0        0.6
1998  126  68901562       6.58       5.84      -2.75      -1.27      447.0        0.7
1998  126  68991812       6.57       5.81      -2.76      -1.31      443.9        0.7
1998  126  69082062       6.58       5.87      -2.64      -1.33      445.6        0.7
1998  126  69172312       6.58       5.81      -2.86      -1.14      445.5        0.7
1998  126  69262523       6.58       5.83      -2.83      -1.13      447.1        0.7
1998  126  69352812       6.57       5.83      -2.72      -1.33      445.0        0.7
1998  126  69443812       6.57       5.76      -2.79      -1.48      452.8        0.7
1998  126  69536320       6.56       5.83      -2.64      -1.42      445.5        0.7
1998  126  69626570       6.55       5.89      -2.54      -1.30      443.8        0.7
1998  126  69716820       6.56       5.97      -2.40      -1.29      443.3        0.7
1998  126  69807070       6.56       6.01      -2.34      -1.20      442.0        0.7
1998  126  69897351       6.58       6.11      -2.05      -1.30      441.7        0.6
1998  126  69990609       6.56       6.22      -1.79      -1.06      438.1        0.6
1998  126  70080859       6.56       6.22      -1.70      -1.20      437.1        0.7
1998  126  70171078       6.54       6.25      -1.59      -1.12      437.6        0.6
1998  126  70261359       6.56       6.28      -1.46      -1.18      439.0        0.6
1998  126  70351648       6.57       6.34      -1.27      -1.14      432.5        0.6
1998  126  70440531       6.59       6.36      -1.30      -1.10      433.5        0.6
1998  126  70530781       6.58       6.32      -1.06      -1.46      435.7        0.7
1998  126  70622328       6.59       6.14      -1.93      -1.39      443.9        0.7
1998  126  70712609       6.57       6.22      -1.73      -1.21      440.6        0.7
1998  126  70802828       6.56       6.06      -2.06      -1.40      443.3        0.7
1998  126  70893078       6.55       6.20      -1.45      -1.52      440.0        0.6
1998  126  70983328       6.56       6.24      -1.37      -1.46      441.9        0.7
1998  126  71073578       6.57       6.26      -1.45      -1.38      438.9        0.7
1998  126  71163898       6.58       6.27      -1.14      -1.63      439.3        0.7
1998  126  71254968       6.57       6.14      -1.59      -1.71      446.4        0.7
1998  126  71344398       6.56       6.13      -1.75      -1.51      438.3        0.7
1998  126  71434648       6.57       6.35      -1.28      -1.07      434.6        0.6
1998  126  71524828       6.55       6.21      -1.72      -1.18      439.2        0.6
1998  126  71615078       6.53       6.12      -1.94      -1.20      443.5        0.7
1998  126  71706218       6.51       5.95      -2.32      -1.27      449.9        0.7
1998  126  71797078       6.51       5.79      -2.74      -1.13      455.6        0.8
1998  126  71885828       6.53       5.88      -2.58      -1.06      444.6        0.7
1998  126  71976039       6.54       5.96      -2.59      -0.63      442.3        0.7
1998  126  72066328       6.50       5.99      -2.42      -0.67      444.3        0.7
1998  126  72156578       6.50       6.02      -2.28      -0.83      444.1        0.7
1998  126  72246820       6.49       5.89      -2.51      -0.98      451.1        0.7
1998  126  72337070       6.53       5.89      -2.69      -0.84      445.7        0.7
1998  126  72428070       6.53       5.79      -2.78      -1.17      454.4        0.7
1998  126  72518390       6.54       5.69      -2.94      -1.27      455.5        0.7
1998  126  72607820       6.51       5.84      -2.69      -1.00      445.3        0.7
1998  126  72698070       6.52       6.03      -2.35      -0.64      443.7        0.7
1998  126  72788320       6.51       5.92      -2.60      -0.76      445.5        0.6
1998  126  72880210       6.53       5.79      -2.80      -1.10      457.4        0.9
1998  126  72968820       6.51       5.79      -2.74      -1.15      449.3        0.7
1998  126  73064398       6.48       5.71      -2.75      -1.36      458.2        0.9
1998  126  73150140       6.50       5.75      -2.76      -1.14      457.3        0.7
1998  126  73239570       6.49       5.84      -2.65      -1.00      447.4        0.6
1998  126  73332140       6.55       5.90      -2.72      -0.72      446.9        0.6
1998  126  73420031       6.60       5.90      -2.93      -0.37      448.8        0.6
1998  126  73510460       6.56       5.78      -3.00       0.61      451.0        0.5
1998  126  73602820       6.67       5.84      -3.13       0.62      440.9        0.5
1998  126  73690203       6.68       5.94      -3.04       0.08      453.0        0.5
1998  126  73882882       6.56       5.44      -3.17      -1.81      469.5        0.4
1998  126  73965398       6.47       5.53      -3.05      -1.39      461.4        0.8
1998  126  74053289       6.48       5.64      -2.91      -1.27      465.1        0.8
1998  126  74147398       6.48       5.56      -3.24      -0.75      463.7        0.9
1998  126  74238335       6.45       5.52      -3.23      -0.79      479.3        1.0
1998  126  74325648       6.47       5.43      -3.43      -0.80      470.6        0.9
1998  126  74418835       6.40       5.45      -3.27      -0.77      481.0        1.0
1998  126  74506898       6.41       5.28      -3.47      -1.08      473.4        1.0
1998  126  74600156       6.45       5.27      -3.54      -1.13      475.3        1.0
1998  126  74690406       6.45       5.27      -3.55      -1.07      472.0        1.0
1998  126  74781476       6.45       5.18      -3.59      -1.36      483.8        1.0
1998  126  74871726       6.42       5.24      -3.59      -0.88      483.1        1.2
1998  126  74961976       6.45       5.25      -3.72      -0.46      479.3        1.1
1998  126  75056562       6.44       5.19      -3.70      -0.83      483.1        1.2
1998  126  75145484       6.41       5.17      -3.71       0.12      476.6        1.1
1998  126  75235593       6.44       5.28      -3.66       0.09      477.9        1.1
1998  126  75324343       6.43       5.43      -3.40      -0.55      473.9        1.0
1998  126  75414593       6.45       5.68      -2.94      -0.80      468.6        1.0
1998  126  75504843       6.45       5.79      -2.64      -1.04      466.8        1.0
1998  126  75776414       6.40       5.32      -3.25      -1.44      470.9        1.0
1998  126  75866664       6.40       5.32      -3.34      -1.24      470.8        1.1
1998  126  75956914       6.39       5.31      -3.25      -1.43      471.8        1.0
1998  126  76047164       6.37       5.20      -3.39      -1.38      473.9        1.1
1998  126  76138164       6.42       4.96      -3.60      -1.86      486.6        1.1
1998  126  76229812       6.42       4.83      -3.69      -2.07      490.4        1.2
1998  126  76317914       6.36       5.00      -3.43      -1.92      486.1        1.0
1998  126  76408164       6.37       5.03      -3.37      -1.97      482.9        1.1
1998  126  76499203       6.38       4.87      -3.50      -2.19      486.1        1.1
1998  126  76589414       6.44       4.76      -3.70      -2.26      484.8        1.1
1998  126  76678843       6.57       4.74      -3.88      -2.36      481.5        1.0
1998  126  76769093       6.60       4.92      -3.76      -2.27      484.7        1.1
1998  126  76861562       6.57       4.84      -4.01      -1.91      488.2        1.2
1998  126  76949593       6.47       4.90      -3.81      -1.80      487.6        1.1
1998  126  77040664       6.45       4.85      -3.69      -2.09      486.6        1.1
