                               Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V         Vth         Np        Beta        Va         Ma        Mms    
                           nT         nT         nT         nT        km/s       km/s       cm^3                  km/s                         
2009  203  85556796       5.62       5.44      -1.20       0.72      447.9       53.2        1.8      0.335       91.9       4.87       3.97
2009  203  85660859       5.57       5.39      -1.20       0.71      444.8       38.5        1.8      0.178       91.1       4.88       4.34
2009  203  85758796       5.64       5.37      -1.59       0.69      444.2       42.5        1.9      0.229       88.8       5.00       4.31
2009  203  85852281       5.78       5.47      -1.73       0.67      445.8       34.2        2.0      0.145       89.7       4.97       4.50
2009  203  85947156       5.78       5.46      -1.80       0.62      446.3       38.7        2.0      0.186       89.8       4.97       4.39
2009  203  86045093       5.73       5.38      -1.86       0.69      445.6       42.1        1.9      0.213       91.1       4.89       4.26
2009  203  86143031       5.70       5.34      -1.87       0.73      448.9       39.0        2.0      0.198       87.6       5.13       4.50
2009  203  86240968       5.59       5.24      -1.82       0.60      446.8       39.1        1.9      0.194       88.7       5.04       4.43
2009  203  86337234       5.56       5.38      -1.12       0.81      440.0       41.0        1.8      0.208       89.8       4.90       4.28
2009  204    240234       5.64       5.43      -1.24       0.93      442.3       43.6        1.5      0.190       99.9       4.43       3.90
2009  204    339702       5.66       5.42      -1.33       0.93      449.4       55.4        1.5      0.313       99.2       4.53       3.74
2009  204    436110       5.63       5.25      -1.52       1.13      450.0       35.0        1.6      0.130       97.4       4.62       4.23
2009  204    534048       5.61       5.30      -1.61       0.75      441.3       36.4        1.6      0.141       97.0       4.55       4.13
2009  204    635046       5.53       5.24      -1.63       0.71      452.9       68.4        1.4      0.447      102.4       4.42       3.42
2009  204    731453       5.62       5.31      -1.62       0.83      454.0       52.1        1.5      0.264      101.3       4.48       3.79
2009  204    829391       5.83       5.42      -1.90       0.84      455.2       46.8        1.5      0.204      103.6       4.39       3.84
2009  204    925939       5.88       5.47      -1.93       0.87      441.2       43.0        1.5      0.167      105.3       4.19       3.75
2009  204   1023877       5.86       5.50      -1.77       0.95      442.7       51.1        1.6      0.253      101.6       4.36       3.71
2009  204   1121673       5.87       5.51      -1.74       1.00      442.2       39.4        1.7      0.161       98.1       4.51       4.04
2009  204   1219752       5.90       5.56      -1.71       1.00      442.0       48.9        1.6      0.226      102.9       4.29       3.71
2009  204   1317690       5.93       5.49      -1.89       1.14      445.3       46.8        1.5      0.196      105.6       4.22       3.71
2009  204   1415487       5.92       5.56      -1.76       0.99      439.7       46.6        1.6      0.213      101.0       4.35       3.79
2009  204   1513425       5.94       5.61      -1.73       0.88      443.3       40.8        1.5      0.145      107.1       4.14       3.75
2009  204   1611362       5.92       5.59      -1.76       0.78      441.6       38.1        1.7      0.149       98.7       4.47       4.04
2009  204   1703319       5.91       5.60      -1.73       0.81      447.2       43.9        1.6      0.184      102.4       4.37       3.87
2009  204   1798196       5.91       5.59      -1.75       0.77      445.2       38.6        1.8      0.158       97.1       4.59       4.12
2009  204   1896134       5.90       5.60      -1.70       0.75      438.8       44.1        1.6      0.193      100.3       4.38       3.85
2009  204   1995461       5.94       5.67      -1.55       0.86      444.9       38.4        1.9      0.168       93.7       4.75       4.24
2009  204   2094929       5.87       5.59      -1.53       0.94      441.3       58.6        2.0      0.419       90.5       4.87       3.82
2009  204   2189807       5.89       5.49      -1.82       0.99      440.4       47.0        1.9      0.257       92.6       4.75       4.04
2009  204   2287884       5.88       5.57      -1.62       0.89      446.1       45.4        2.0      0.246       91.6       4.87       4.16
2009  204   2382797       5.87       5.66      -1.37       0.70      431.2       51.3        2.2      0.350       86.7       4.97       4.03
2009  204   2478251       5.84       5.52      -1.61       1.02      424.5       45.2        2.0      0.246       91.1       4.66       3.98
2009  204   2586995       5.86       5.49      -1.83       0.87      428.1       64.4        2.5      0.629       81.3       5.27       3.78
2009  204   2682696       5.88       5.50      -1.89       0.86      429.3       53.3        1.9      0.333       92.3       4.65       3.80
2009  204   2782199       5.83       5.38      -2.19       0.46      436.3       53.0        2.2      0.385       85.4       5.11       4.06
2009  204   2875370       5.81       5.27      -2.39       0.49      434.0       56.9        2.3      0.453       84.5       5.14       3.96
2009  204   2976368       5.81       5.17      -2.62       0.36      429.3       50.3        2.5      0.392       80.3       5.35       4.24
2009  204   3072740       5.86       5.27      -2.49       0.54      434.3       52.5        2.1      0.358       87.7       4.95       3.99
2009  204   3163202       5.78       5.22      -2.35       0.18      419.2       49.9        2.2      0.346       84.9       4.94       4.01
2009  204   3267084       5.88       5.38      -2.35       0.45      432.8       57.8        2.1      0.421       89.1       4.86       3.80
2009  204   3659010       5.85       5.42      -2.19      -0.03      439.1       53.9        1.9      0.347       91.6       4.80       3.89
2009  204   3762221       5.78       5.27      -2.36       0.24      433.0       60.2        2.4      0.537       82.2       5.27       3.92
2009  204   3848588       5.60       5.12      -2.20       0.39      413.0       46.9        2.8      0.408       73.4       5.63       4.43
2009  204   3955743       5.61       5.12      -2.28       0.27      419.7       79.4        2.9      1.218       71.9       5.83       3.47
2009  204   4041578       5.57       5.11      -2.19       0.19      414.4       43.7        2.6      0.329       76.1       5.45       4.46
2009  204   4147026       5.54       5.11      -2.12       0.25      415.4       39.5        2.8      0.302       71.8       5.79       4.80
2009  204   4249555       5.63       5.17      -2.21      -0.05      419.4       69.6        2.6      0.819       76.9       5.46       3.65
2009  204   4347492       5.77       5.24      -2.42      -0.13      435.0       52.7        2.3      0.406       82.7       5.26       4.15
2009  204   4439309       5.72       5.20      -2.39      -0.01      436.3       51.6        2.3      0.385       83.1       5.25       4.18
2009  204   4535716       5.65       5.11      -2.40       0.05      431.1       35.0        2.8      0.226       73.5       5.86       5.07
2009  204   4637537       5.60       5.07      -2.38       0.04      425.1       31.9        2.8      0.188       73.6       5.78       5.10
2009  204   4740773       5.70       5.17      -2.40       0.07      434.7       41.8        2.3      0.260       81.8       5.31       4.51
2009  204   4834119       5.66       5.16      -2.25       0.54      433.3       52.5        2.4      0.428       80.2       5.40       4.21
2009  204   4928996       5.73       5.22      -2.32       0.38      436.6       50.6        2.4      0.399       80.2       5.45       4.31
2009  204   5025438       5.61       5.11      -2.24       0.55      435.1       40.8        2.6      0.290       75.8       5.74       4.79
2009  204   5129462       5.62       5.13      -2.29       0.17      427.5       36.3        2.9      0.255       72.0       5.94       5.05
2009  204   5225904       5.63       5.13      -2.27       0.23      425.9       30.0        2.7      0.160       74.8       5.69       5.11
2009  204   5325371       5.75       5.24      -2.36      -0.01      433.8       43.5        2.7      0.321       76.7       5.65       4.64
2009  204   5424804       5.87       5.32      -2.47      -0.13      435.0       51.0        2.2      0.355       85.6       5.08       4.11
2009  204   5516620       5.91       5.41      -2.38      -0.06      435.9       47.5        2.1      0.291       88.1       4.95       4.13
2009  204   5614558       5.91       5.41      -2.38      -0.06      434.6       48.6        2.2      0.308       87.6       4.96       4.10
2009  204   5720147       5.89       5.26      -2.62      -0.33      430.0       51.3        2.2      0.357       85.9       5.01       4.04
2009  204   5816553       5.89       5.25      -2.64      -0.30      433.7       60.1        1.9      0.426       92.1       4.71       3.68
2009  204   5911606       5.88       5.16      -2.80      -0.31      435.2       56.5        2.1      0.399       89.4       4.87       3.85
2009  204   6009403       5.87       5.11      -2.88      -0.22      432.9       62.0        2.3      0.533       84.9       5.10       3.80
2009  204   6110331       5.85       5.15      -2.77      -0.05      431.7       52.8        2.0      0.344       90.2       4.79       3.89
2009  204   6211364       5.80       5.03      -2.88      -0.23      436.3       53.1        1.9      0.338       91.4       4.77       3.89
