Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    6  60154304       2.48      358.4       19.4        2.4
2014    6  60251249       2.44      359.0       18.8        2.4
2014    6  60348199       2.43      358.5       19.9        2.3
2014    6  60636644       2.37      355.6       22.2        2.8
2014    6  60744359       2.41      355.1       22.5        2.8
2014    6  60839945       2.41      356.7       20.5        2.5
2014    6  60941367       2.37      355.5       22.3        2.7
2014    6  61042929       2.35      355.7       21.4        2.7
2014    6  61141417       2.35      355.1       22.6        2.6
2014    6  61233746       2.36      355.1       21.7        2.4
2014    6  61338390       2.40      353.9       24.4        2.3
2014    6  61430718       2.33      352.1       22.0        2.4
2014    6  61535363       2.30      350.6       21.7        2.5
2014    6  61633847       2.32      356.2       21.8        2.5
2014    6  61726999       2.31      358.9       21.0        2.3
2014    6  61824804       2.37      357.1       22.7        2.6
2014    6  61927050       2.32      356.4       20.8        2.4
2014    6  62317093       2.41      357.4       21.0        2.3
2014    6  62415718       2.50      356.6       20.7        2.4
2014    6  62514890       2.53      357.0       21.0        2.4
2014    6  62612550       2.63      352.6       21.9        2.5
2014    6  62717195       2.59      354.0       21.3        2.3
2014    6  62808125       2.71      354.2       22.8        2.2
2014    6  62911085       2.79      355.1       21.5        2.1
2014    6  63006496       2.75      356.3       21.0        2.3
2014    6  63104980       2.76      354.9       20.3        2.3
2014    6  63204292       2.68      355.1       21.6        2.4
2014    6  63301953       2.64      354.9       21.2        2.4
2014    6  63401261       2.70      356.9       22.4        2.6
2014    6  63498925       2.93      357.3       21.3        2.1
2014    6  63599773       2.75      358.7       17.9        2.3
2014    6  63696722       2.70      357.3       21.0        2.5
2014    6  63793667       2.70      355.7       21.3        2.5
2014    6  63895949       2.68      357.4       21.7        2.5
2014    6  63996796       2.66      359.0       19.9        2.4
2014    6  64091378       2.69      349.7       21.1        2.4
2014    6  64192910       2.85      352.1       21.2        2.1
2014    6  64294816       2.82      357.1       24.7        2.0
2014    6  64388339       2.83      352.5       22.8        2.0
2014    6  64493019       2.99      357.1       21.4        1.7
2014    6  64585347       3.01      356.5       21.3        1.7
2014    6  64683835       3.01      357.6       21.0        1.7
2014    6  64780921       3.05      354.4       21.2        1.6
2014    6  64883882       2.89      356.0       23.3        1.9
2014    6  64976355       3.00      357.9       24.7        1.8
2014    6  65074699       2.98      356.8       21.2        1.8
2014    6  65173187       3.07      359.1       20.9        1.8
2014    6  65271671       3.04      358.6       20.3        1.8
2014    6  65370160       3.02      357.4       20.9        1.8
2014    6  65468644       3.03      357.8       20.5        1.7
2014    6  65567132       3.03      358.4       19.8        1.8
2014    6  65665617       3.02      357.2       21.0        1.9
2014    6  65762703       2.98      356.2       20.2        1.7
2014    6  66059562       2.98      356.2       21.5        1.8
2014    6  66158046       2.92      357.3       21.5        1.9
2014    6  66256531       2.86      359.0       20.1        1.9
2014    6  66355015       2.70      356.2       21.6        2.1
2014    6  66453507       2.61      358.4       21.4        2.2
2014    6  66552132       2.59      356.4       21.0        2.0
2014    6  66650617       2.59      357.1       21.2        2.0
2014    6  66747562       2.59      354.5       21.0        2.0
2014    6  66852882       2.56      363.4       21.0        2.1
2014    6  67142906       2.81      356.8       20.9        1.8
2014    6  67241390       2.92      357.6       21.5        1.8
2014    6  67339874       2.84      357.9       19.7        1.8
2014    6  67438367       2.84      356.9       20.9        1.8
2014    6  67732421       2.97      360.6       25.0        1.6
2014    6  67835523       2.92      355.8       22.3        1.8
2014    6  67930796       2.85      356.8       20.9        1.7
2014    6  68226218       2.55      352.7       24.7        2.1
2014    6  68333968       1.96      354.3       30.0        2.1
2014    6  68426304       2.21      353.3       24.5        2.5
2014    6  68530914       2.46      352.3       28.1        2.4
2014    6  68629398       2.26      348.5       21.2        2.1
2014    6  68720218       2.28      346.7       24.8        2.1
2014    6  69217265       2.42      348.8       24.8        2.6
2014    6  69512695       2.33      349.5       24.8        2.6
2014    6  69611210       2.38      348.6       26.3        2.5
2014    6  69703578       2.40      347.5       29.1        2.5
2014    6  69808320       2.43      348.8       25.0        2.7
2014    6  69906671       2.41      349.5       25.8        2.7
2014    6  70005156       2.38      347.9       26.3        2.7
2014    6  70300617       2.38      349.0       27.4        2.6
2014    6  70399101       2.26      347.1       27.5        2.5
2014    6  70497656       2.28      339.3       40.6        3.0
2014    6  70596070       2.21      350.4       26.9        2.3
2014    6  70689937       2.25      349.0       31.1        2.4
2014    6  70799195       1.88      366.3       26.5        2.4
2014    6  70887054       2.13      362.4       23.5        2.1
2014    6  70995453       1.23      367.5       28.6        2.5
2014    6  71093765       1.92      636.3        7.4      391.1
2014    6  71187812       2.39      355.7       20.8        2.3
2014    6  71286289       2.54      355.9       21.0        2.5
2014    6  71578679       2.54      357.1       20.9        2.5
2014    6  71676476       2.50      357.4       22.3        2.6
2014    6  71778726       2.58      355.8       21.1        2.5
2014    6  71874140       2.52      355.7       21.1        2.5
2014    6  72010984       2.51      634.6       10.8      117.0
2014    6  72071109       2.46      355.4       21.6        2.5
2014    6  72169585       2.43      355.2       22.4        2.6
2014    6  72268085       2.46      356.5       22.4        2.7
2014    6  72366570       2.45      355.8       22.3        2.6
2014    6  72464226       2.41      355.7       21.3        2.6
2014    6  72562710       2.45      353.9       21.0        2.6
2014    6  72659796       2.41      354.3       22.8        2.8
2014    6  72762765       2.50      355.0       22.7        2.8
2014    6  72858171       2.56      355.6       21.3        2.6
2014    6  72956656       2.59      353.7       21.9        2.6
2014    6  73062117       2.60      355.7       22.1        2.6
2014    6  73155992       2.48      360.9       21.5        2.6
2014    6  73254476       2.39      359.2       20.1        2.5
2014    6  73351429       2.40      358.0       21.7        2.6
2014    6  73449085       2.37      354.2       23.7        2.8
2014    6  73843031       2.35      354.1       21.8        2.5
2014    6  74145460       2.26      355.6       23.8        2.9
2014    6  74236976       2.27      354.6       22.9        2.8
2014    6  74336289       2.18      359.1       23.4        2.8
2014    6  74433945       2.19      352.0       25.4        2.5
2014    6  74538585       2.27      350.6       25.3        2.6
2014    6  74629375       2.22      351.2       26.4        2.7
2014    6  74732484       2.18      350.8       25.8        2.7
2014    6  74834046       2.22      349.3       25.8        2.7
2014    6  74932531       2.08      348.4       23.8        2.7
2014    6  75031015       2.04      349.5       26.5        2.9
2014    6  75132578       2.17      351.6       28.2        3.0
2014    6  75231070       2.15      350.2       26.8        2.9
2014    6  75329554       2.23      350.3       26.1        2.9
2014    6  75428039       2.30      347.4       24.0        2.9
2014    6  75526523       2.17      348.0       24.3        2.9
2014    6  75615742       1.96      346.8       26.5        3.1
2014    6  75723499       2.00      346.4       25.3        3.3
2014    6  75818906       1.80      344.9       25.8        3.2
2014    6  75917390       1.79      345.5       25.2        3.4
2014    6  76018953       2.28      349.7       30.1        3.0
2014    6  76108179       2.15      350.5       24.7        3.0
2014    6  76209773       2.16      345.8       30.3        3.1
2014    6  76308257       2.31      348.7       29.5        3.0
2014    6  76409820       2.30      348.5       29.2        2.8
2014    6  76508343       2.39      352.3       29.1        2.8
2014    6  76599140       2.17      345.2       30.7        3.0
2014    6  76699124       2.27      346.9       28.4        3.0
2014    6  76803804       2.57      351.1       18.7       84.7
2014    6  76899140       2.60      350.1       29.4        2.9
2014    6  76999234       2.60      355.0       26.3        2.7
2014    6  77097679       2.58      354.8       27.4        2.9
2014    6  77197710       2.58      352.5       29.6        2.9
2014    6  77290039       2.61      352.4       28.6        2.7
