             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
                           nT         nT         nT         nT        deg        deg    
2014  120   8790000       8.64      -1.11      -3.96      -7.59     -61.56     254.29
2014  120   8850000       8.62      -0.49      -3.88      -7.67     -62.98     262.74
2014  120   8910000       8.62      -0.97      -4.05      -7.54     -61.09     256.52
2014  120   8970000       8.62      -1.06      -3.84      -7.64     -62.43     254.57
2014  120   9030000       8.62      -0.86      -3.63      -7.77     -64.35     256.71
2014  120   9090000       8.63      -0.96      -3.78      -7.70     -63.13     255.82
2014  120   9150000       8.64      -0.95      -3.83      -7.68     -62.80     256.01
2014  120   9210000       8.64      -1.13      -3.63      -7.76     -63.91     252.77
2014  120   9270000       8.66      -1.17      -3.62      -7.77     -63.94     252.15
2014  120   9330000       8.65      -1.25      -4.41      -7.33     -58.00     254.11
2014  120   9390000       8.65      -1.04      -4.09      -7.55     -60.77     255.71
2014  120   9450000       8.66      -1.01      -4.07      -7.57     -60.99     256.09
2014  120   9510000       8.67      -1.08      -3.90      -7.67     -62.16     254.53
2014  120   9570000       8.66      -1.11      -3.73      -7.74     -63.32     253.46
2014  120   9630000       8.66      -1.09      -3.75      -7.73     -63.22     253.72
2014  120   9690000       8.66      -1.28      -3.76      -7.69     -62.66     251.25
2014  120   9750000       8.63      -1.34      -3.90      -7.58     -61.43     251.07
2014  120   9810000       8.63      -1.43      -3.83      -7.61     -61.77     249.50
2014  120   9870000       8.69      -1.38      -3.89      -7.64     -61.63     250.43
2014  120   9930000       8.69      -1.00      -3.74      -7.78     -63.58     255.00
2014  120   9990000       8.69      -0.86      -3.78      -7.78     -63.52     257.22
2014  120  10050000       8.68      -1.24      -3.39      -7.89     -65.45     249.89
2014  120  10110000       8.69      -1.31      -3.31      -7.92     -65.78     248.40
2014  120  10170000       8.70      -1.28      -3.29      -7.95     -66.07     248.76
2014  120  10230000       8.70      -1.26      -3.17      -8.00     -66.89     248.38
2014  120  10290000       8.71      -0.87      -3.25      -8.03     -67.24     254.99
2014  120  10350000       8.71      -0.91      -3.08      -8.09     -68.38     253.59
2014  120  10410000       8.70      -1.17      -2.98      -8.09     -68.43     248.47
2014  120  10470000       8.70      -1.28      -2.96      -8.08     -68.26     246.57
2014  120  10530000       8.71      -1.47      -2.71      -8.14     -69.25     241.62
2014  120  10590000       8.69      -1.63      -2.22      -8.24     -71.48     233.68
2014  120  10650000       8.67      -1.74      -2.21      -8.20     -71.04     231.77
2014  120  10710000       8.64      -1.99      -1.97      -8.16     -71.06     224.80
2014  120  10770000       8.68      -1.60      -2.17      -8.24     -71.90     233.54
2014  120  10830000       8.68      -1.71      -2.06      -8.26     -72.05     230.31
2014  120  10890000       8.66      -1.72      -2.00      -8.25     -72.30     229.34
2014  120  10950000       8.67      -1.81      -1.92      -8.26     -72.25     226.67
2014  120  11010000       8.57      -1.73      -1.81      -8.19     -73.00     226.34
2014  120  11070000       8.55      -1.77      -1.71      -8.18     -73.28     223.96
2014  120  11130000       8.52      -1.94      -1.76      -8.11     -72.09     222.35
2014  120  11190000       8.54      -1.28      -2.47      -8.04     -70.90     242.57
2014  120  11250000       8.58       0.16      -4.03      -7.56     -61.94     272.24
2014  120  11310000       8.49       1.26      -4.68      -6.95     -55.13     285.11
2014  120  11370000       8.54       1.26      -4.80      -6.95     -54.46     284.67
2014  120  11430000       8.50       1.65      -4.83      -6.79     -53.08     288.92
2014  120  11490000       8.45       1.62      -5.16      -6.48     -50.11     287.45
2014  120  11550000       8.53       1.19      -4.53      -7.09     -56.53     284.70
2014  120  11610000       8.58       1.41      -4.70      -7.03     -55.07     286.68
2014  120  11670000       8.56       1.12      -4.99      -6.86     -53.31     282.68
2014  120  11730000       8.50       1.55      -4.93      -6.74     -52.51     287.40
2014  120  11790000       8.48       1.87      -4.66      -6.83     -53.70     291.86
2014  120  11850000       8.47       2.12      -4.57      -6.81     -53.50     294.87
2014  120  11910000       8.48       2.01      -4.52      -6.89     -54.35     293.95
2014  120  11970000       8.65       1.72      -4.50      -7.19     -56.16     290.87
2014  120  12030000       8.67       1.67      -4.41      -7.27     -57.00     290.75
2014  120  12090000       8.48       1.48      -4.26      -7.18     -57.89     289.14
2014  120  12150000       8.42       1.12      -4.39      -7.09     -57.46     284.29
2014  120  12270000       8.61       0.96      -4.69      -7.15     -56.18     281.56
2014  120  12330000       8.57       1.08      -4.52      -7.20     -57.15     283.49
2014  120  12390000       8.56       1.14      -4.41      -7.25     -57.89     284.45
2014  120  12450000       8.58       1.07      -4.39      -7.29     -58.22     283.73
2014  120  12510000       8.62       1.04      -4.24      -7.43     -59.58     283.78
2014  120  12570000       8.59       0.96      -3.89      -7.59     -62.16     283.81
2014  120  12630000       8.58       1.19      -3.99      -7.49     -60.93     286.66
2014  120  12690000       8.60       1.60      -4.17      -7.35     -58.69     291.00
2014  120  12750000       8.60       1.64      -3.83      -7.52     -61.00     293.17
2014  120  12810000       8.61       1.53      -3.91      -7.52     -60.84     291.35
2014  120  12870000       8.54       1.66      -3.88      -7.42     -60.41     293.13
2014  120  12930000       8.59       1.97      -3.58      -7.55     -61.60     298.82
2014  120  12990000       8.61       1.98      -3.49      -7.62     -62.22     299.59
2014  120  13050000       8.70       2.06      -3.29      -7.78     -63.50     302.03
2014  120  13110000       8.77       1.99      -3.18      -7.93     -64.69     302.02
2014  120  13170000       8.74       1.91      -3.14      -7.93     -65.11     301.35
2014  120  13230000       8.63       1.90      -2.74      -7.96     -67.26     304.78
2014  120  13290000       8.60       1.66      -2.84      -7.94     -67.49     300.29
2014  120  13350000       8.48       1.33      -3.14      -7.76     -66.26     293.02
2014  120  13410000       8.60       0.86      -3.37      -7.86     -66.11     284.25
2014  120  13470000       8.59       0.84      -3.27      -7.89     -66.82     284.39
2014  120  13530000       8.64       0.85      -3.15      -8.00     -67.83     285.07
2014  120  14010000       8.53       0.74      -2.94      -7.96     -69.13     284.06
2014  120  14070000       8.47       1.16      -2.22      -8.08     -72.78     297.64
2014  120  14130000       8.35       1.05      -2.42      -7.91     -71.59     293.44
2014  120  14190000       8.31       1.08      -2.33      -7.91     -72.05     294.83
2014  120  14250000       8.29       1.10      -2.43      -7.85     -71.23     294.25
2014  120  14310000       8.36       0.99      -2.55      -7.90     -70.91     291.13
2014  120  14370000       8.43       0.96      -2.69      -7.93     -70.19     289.64
2014  120  14430000       8.46       0.86      -3.01      -7.86     -68.28     285.99
2014  120  14490000       8.36       0.76      -3.05      -7.75     -67.91     284.02
2014  120  14550000       8.41       0.62      -3.34      -7.69     -66.20     280.54
2014  120  14610000       8.54       0.66      -3.47      -7.77     -65.55     280.74
2014  120  14670000       8.52       0.67      -3.43      -7.77     -65.81     281.04
2014  120  14730000       8.52       0.60      -3.38      -7.80     -66.28     280.06
2014  120  14790000       8.54       0.59      -3.41      -7.81     -66.08     279.83
2014  120  14850000       8.53       0.57      -3.39      -7.80     -66.24     279.50
2014  120  14910000       8.51       0.52      -3.27      -7.84     -67.13     279.12
2014  120  15030000       8.49       0.56      -3.01      -7.92     -68.86     280.51
2014  120  15090000       8.50       0.64      -3.01      -7.92     -68.76     282.02
2014  120  15150000       8.51       0.59      -2.98      -7.95     -69.10     281.28
2014  120  15210000       8.57      -0.01      -2.97      -8.03     -69.69     269.89
2014  120  15270000       8.56       0.15      -2.91      -8.05     -70.09     272.96
2014  120  15390000       8.61       0.17      -2.88      -8.11     -70.43     273.29
2014  120  15450000       8.59       0.08      -2.87      -8.10     -70.47     271.58
2014  120  15510000       8.60      -0.01      -2.86      -8.12     -70.59     269.85
2014  120  15570000       8.62      -0.07      -2.90      -8.12     -70.35     268.69
2014  120  15630000       8.62      -0.13      -2.87      -8.12     -70.55     267.42
2014  120  15690000       8.61      -0.24      -2.86      -8.12     -70.52     265.27
2014  120  15750000       8.62      -0.13      -2.77      -8.16     -71.21     267.40
2014  120  15810000       8.63       0.28      -2.78      -8.17     -71.12     275.65
2014  120  15870000       8.65       0.15      -2.75      -8.20     -71.46     273.14
2014  120  15930000       8.68       0.19      -2.71      -8.24     -71.79     274.06
2014  120  15990000       8.66       0.12      -2.62      -8.26     -72.38     272.69
2014  120  16050000       8.63       0.04      -2.55      -8.24     -72.79     270.89
2014  120  16110000       8.59       0.08      -2.37      -8.25     -73.93     272.04
2014  120  16170000       8.55      -0.07      -2.30      -8.23     -74.38     268.31
2014  120  16230000       8.52      -0.11      -2.26      -8.22     -74.58     267.17
2014  120  16290000       8.50      -0.01      -2.44      -8.14     -73.31     269.79
2014  120  16350000       8.49       0.10      -2.54      -8.09     -72.55     272.27
2014  120  16410000       8.54       0.05      -2.23      -8.24     -74.82     271.30
2014  120  16470000       8.47       0.28      -2.43      -8.11     -73.24     276.48
2014  120  16530000       8.53       0.29      -2.64      -8.10     -71.84     276.35
2014  120  16590000       8.49       0.34      -2.65      -8.06     -71.65     277.27
2014  120  16650000       8.57       0.42      -3.22      -7.93     -67.73     277.42
2014  120  16710000       8.58       0.44      -3.05      -8.01     -68.98     278.31
2014  120  16770000       8.57       0.40      -3.06      -8.00     -68.91     277.45
2014  120  16830000       8.56       0.38      -3.26      -7.91     -67.48     276.65
2014  120  16890000       8.54       0.43      -3.36      -7.84     -66.66     277.37
2014  120  16950000       8.52       0.55      -3.16      -7.87     -67.83     279.92
2014  120  17010000       8.42       0.79      -1.90      -8.16     -75.87     292.65
2014  120  17070000       8.45       0.41      -2.51      -8.05     -72.44     279.34
2014  120  17130000       8.50       0.47      -2.87      -7.98     -70.01     279.27
2014  120  17190000       8.52       0.50      -3.18      -7.89     -67.82     279.02
2014  120  17250000       8.51       0.39      -2.99      -7.95     -69.23     277.52
2014  120  17310000       8.32       0.20      -2.69      -7.87     -71.08     274.22
2014  120  17370000       8.31       0.15      -3.15      -7.68     -67.65     272.78
2014  120  17430000       8.38       0.20      -2.59      -7.96     -71.96     274.43
2014  120  17490000       8.45       0.23      -2.89      -7.93     -69.96     274.51
2014  120  17550000       8.45       0.39      -2.61      -8.02     -71.81     278.54
2014  120  17610000       8.43       0.18      -2.22      -8.12     -74.64     274.70
2014  120  17670000       8.48       0.18      -2.00      -8.23     -76.28     275.12
2014  120  17730000       8.51       0.51      -2.91      -7.98     -69.67     279.99
2014  120  17790000       8.55       0.41      -3.05      -7.97     -68.89     277.60
2014  120  17850000       8.61       0.43      -3.26      -7.95     -67.51     277.51
2014  120  17910000       8.60       0.62      -3.28      -7.93     -67.21     280.64
2014  120  17970000       8.64       0.30      -2.58      -8.23     -72.49     276.58
