             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  127  57750000       3.17       0.78       2.64       1.56      29.45      73.56
2014  127  57810000       3.11       0.80       2.57       1.54      29.78      72.69
2014  127  57870000       3.20       0.69       2.75       1.48      27.58      75.91
2014  127  57930000       3.21       0.69       2.64       1.69      31.81      75.34
2014  127  57990000       3.18       0.35       2.21       2.15      43.86      81.03
2014  127  58050000       3.27      -0.11       1.52       2.89      62.17      94.15
2014  127  58110000       3.14      -0.05       1.44       2.78      62.53      91.94
2014  127  58170000       3.10      -0.04       1.36       2.78      63.99      91.78
2014  127  58230000       3.20       0.50       1.80       2.60      54.25      74.60
2014  127  58290000       3.20       0.54       1.67       2.65      56.41      72.12
2014  127  58350000       3.21      -0.05       1.59       2.79      60.27      91.62
2014  127  58530000       3.10       0.38       1.74       2.53      54.88      77.81
2014  127  58590000       3.08       0.39       1.82       2.45      52.77      77.89
2014  127  58650000       3.11      -0.27       1.16       2.75      66.64     102.91
2014  127  58710000       3.13      -0.43       0.98       2.94      69.96     113.50
2014  127  58770000       3.28      -0.31       1.18       3.04      68.14     104.87
2014  127  58830000       3.62       1.37       3.14       0.90      14.72      66.34
2014  127  58890000       3.59       1.73       3.13       0.07       1.05      61.12
2014  127  58950000       3.72       1.73       3.28       0.21       3.29      62.11
2014  127  59010000       3.66       1.77       3.20       0.11       1.77      61.00
2014  127  59070000       3.62       1.51       3.26       0.41       6.57      65.13
2014  127  59130000       3.64       1.46       3.25       0.72      11.47      65.74
2014  127  59190000       3.70       1.77       3.14      -0.35      -5.57      60.64
2014  127  59250000       3.77       1.81       2.93      -1.48     -23.29      58.30
2014  127  59310000       3.77       1.65       2.89      -1.76     -27.84      60.31
2014  127  59370000       3.83       1.68       2.91      -1.85     -28.82      60.04
2014  127  59430000       3.85       1.77       2.93      -1.75     -27.05      58.92
2014  127  59490000       3.87       1.74       2.93      -1.85     -28.45      59.19
2014  127  59550000       3.88       1.74       2.92      -1.88     -28.97      59.22
2014  127  59610000       3.89       1.68       2.92      -1.93     -29.76      60.06
2014  127  59670000       3.89       1.72       2.88      -1.96     -30.29      59.08
2014  127  59730000       3.82       1.87       2.86      -1.67     -26.09      56.83
2014  127  59790000       3.81       1.83       2.85      -1.69     -26.49      57.37
2014  127  59850000       3.84       1.49       3.04      -1.75     -27.27      63.88
2014  127  59910000       3.83       1.18       3.44      -1.18     -17.90      71.01
2014  127  59970000       3.82       1.20       3.50      -0.92     -13.95      71.09
2014  127  60030000       3.89       1.45       3.27      -1.28     -19.61      66.11
2014  127  60090000       3.97       1.69       3.22      -1.61     -23.93      62.34
2014  127  60150000       3.93       1.68       3.15      -1.63     -24.58      61.97
2014  127  60210000       4.03       1.75       3.20      -1.71     -25.11      61.25
2014  127  60270000       4.04       1.82       3.15      -1.75     -25.71      59.94
2014  127  60330000       4.06       1.82       3.19      -1.73     -25.23      60.36
2014  127  60390000       4.08       1.88       3.19      -1.70     -24.71      59.53
2014  127  60450000       4.07       1.85       3.18      -1.73     -25.16      59.85
2014  127  60510000       4.06       1.67       3.17      -1.89     -27.74      62.24
2014  127  60570000       4.05       1.77       3.16      -1.81     -26.54      60.79
2014  127  60630000       4.13       1.72       3.05      -2.18     -31.91      60.59
2014  127  60690000       4.17       1.69       3.15      -2.15     -31.05      61.71
2014  127  60750000       4.17       1.65       3.13      -2.21     -31.94      62.15
2014  127  60810000       4.19       1.58       2.98      -2.48     -36.28      62.08
2014  127  60870000       4.20       1.61       3.03      -2.42     -35.12      62.00
2014  127  60930000       4.30       1.64       2.85      -2.77     -40.11      60.04
2014  127  60990000       4.32       1.52       3.06      -2.63     -37.64      63.54
2014  127  61050000       4.35       1.40       2.90      -2.92     -42.16      64.17
2014  127  61110000       4.37       1.44       2.88      -2.94     -42.41      63.51
2014  127  61170000       4.39       1.62       2.83      -2.93     -41.87      60.19
2014  127  61230000       4.40       1.71       2.68      -3.04     -43.68      57.45
2014  127  61290000       4.40       1.55       2.84      -2.99     -42.79      61.38
2014  127  61350000       4.41       1.53       2.86      -2.99     -42.62      61.85
2014  127  61410000       4.39       1.49       3.03      -2.81     -39.79      63.84
2014  127  61470000       4.38       1.48       3.00      -2.82     -40.17      63.81
2014  127  61530000       4.36       1.28       3.15      -2.73     -38.81      67.94
2014  127  61590000       4.35       1.22       3.07      -2.83     -40.52      68.32
2014  127  61650000       4.36       1.32       3.10      -2.75     -39.16      66.89
2014  127  61710000       4.38       1.42       3.04      -2.81     -40.02      65.02
2014  127  61770000       4.35       1.25       3.02      -2.86     -41.22      67.60
2014  127  61830000       4.37       1.27       3.05      -2.85     -40.84      67.42
2014  127  61890000       4.39       1.33       3.00      -2.92     -41.60      66.14
2014  127  61950000       4.43       1.36       3.10      -2.85     -40.07      66.27
2014  127  62010000       4.44       1.32       3.17      -2.81     -39.28      67.34
2014  127  62070000       4.42       1.27       3.10      -2.88     -40.73      67.70
2014  127  62130000       4.38       1.26       3.07      -2.86     -40.83      67.71
2014  127  62190000       4.37       1.31       3.06      -2.83     -40.39      66.89
2014  127  62250000       4.29       1.28       3.00      -2.79     -40.51      66.89
2014  127  62310000       4.26       1.12       3.04      -2.77     -40.48      69.74
2014  127  62370000       4.27       1.09       3.08      -2.75     -40.10      70.51
2014  127  62430000       4.27       1.10       3.12      -2.69     -39.17      70.66
2014  127  62490000       4.38       1.11       3.24      -2.73     -38.62      71.00
2014  127  62550000       4.59       1.17       3.41      -2.83     -38.17      71.15
2014  127  62610000       4.58       1.18       3.38      -2.85     -38.48      70.82
2014  127  62670000       4.62       1.24       3.42      -2.85     -38.10      70.12
2014  127  62730000       4.63       1.18       3.47      -2.82     -37.57      71.29
2014  127  62790000       4.61       1.14       3.44      -2.84     -38.02      71.75
2014  127  62850000       4.49       1.13       3.36      -2.75     -37.83      71.38
2014  127  62910000       4.41       1.09       3.29      -2.73     -38.19      71.61
2014  127  62970000       4.42       1.08       3.35      -2.67     -37.17      72.17
2014  127  63030000       4.40       1.12       3.33      -2.64     -36.95      71.33
2014  127  63090000       4.56       1.20       3.38      -2.81     -38.12      70.40
2014  127  63150000       4.52       1.23       3.31      -2.82     -38.63      69.69
2014  127  63210000       4.56       1.14       3.34      -2.89     -39.27      71.09
2014  127  63270000       4.54       1.14       3.28      -2.93     -40.19      70.88
2014  127  63330000       4.63       0.99       3.37      -3.00     -40.50      73.71
2014  127  63390000       4.67       0.92       3.52      -2.94     -38.96      75.37
2014  127  63450000       4.78       0.92       3.64      -2.97     -38.30      75.87
2014  127  63510000       4.72       0.98       3.43      -3.09     -40.92      73.98
2014  127  63570000       4.75       1.03       3.46      -3.09     -40.58      73.43
2014  127  63630000       4.71       0.99       3.35      -3.15     -42.10      73.54
2014  127  63690000       4.75       1.06       3.33      -3.21     -42.61      72.33
2014  127  63750000       4.83       1.00       3.60      -3.05     -39.28      74.48
2014  127  63810000       4.78       1.06       3.53      -3.05     -39.66      73.32
2014  127  63870000       4.78       0.90       3.62      -2.98     -38.67      76.04
2014  127  63930000       4.76       0.96       3.55      -3.03     -39.47      74.94
2014  127  63990000       4.75       0.82       3.59      -3.00     -39.13      77.12
2014  127  64050000       4.70       0.80       3.55      -2.98     -39.34      77.23
2014  127  64110000       4.73       0.81       3.52      -3.05     -40.15      76.99
2014  127  64170000       4.85       0.96       3.61      -3.09     -39.67      75.16
2014  127  64230000       4.91       1.09       3.62      -3.12     -39.53      73.32
2014  127  64290000       4.91       1.21       3.72      -2.98     -37.29      71.97
2014  127  64350000       4.86       1.15       3.71      -2.90     -36.71      72.75
2014  127  64410000       4.80       0.76       3.54      -3.15     -41.06      77.90
2014  127  64470000       4.65       0.65       3.40      -3.11     -41.99      79.10
2014  127  64530000       4.63       0.62       3.43      -3.05     -41.16      79.73
2014  127  64590000       4.62       0.61       3.48      -2.98     -40.15      80.11
2014  127  64650000       4.62       0.85       3.46      -2.93     -39.42      76.16
2014  127  64710000       4.66       0.87       3.52      -2.92     -38.82      76.12
2014  127  64770000       4.65       0.71       3.47      -3.01     -40.39      78.51
2014  127  64830000       4.67       0.66       3.43      -3.10     -41.62      79.05
2014  127  64890000       4.69       0.76       3.29      -3.25     -43.87      76.93
2014  127  64950000       4.69       0.77       3.37      -3.17     -42.53      77.17
2014  127  65010000       4.77       0.57       3.23      -3.45     -46.45      79.93
2014  127  65070000       4.76       0.70       3.30      -3.35     -44.74      78.02
2014  127  65130000       4.67       0.67       3.28      -3.26     -44.31      78.37
2014  127  65190000       4.66       0.76       3.26      -3.24     -44.06      76.95
2014  127  65250000       4.70       0.83       3.03      -3.49     -47.98      74.67
2014  127  65310000       4.66       0.82       3.08      -3.40     -46.86      75.01
