    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   78   4624671       8.30       6.08      -5.14       2.30      0.549
2013   78   4716679       8.29       6.28      -4.40       3.12      0.276
2013   78   4821290       8.17       6.29      -4.00       3.12      0.223
2013   78   4918723       8.01       5.74      -3.96       3.42      0.175
2013   78   5023198       8.12       5.97      -3.40       4.30      0.069
2013   78   5115376       8.10       5.72      -2.54       5.11      0.016
2013   78   5212780       8.06       6.03      -2.86       4.51      0.036
2013   78   5304929       8.05       5.43      -3.04       5.09      0.030
2013   78   5409398       8.03       5.42      -3.02       5.08      0.029
2013   78   5505441       8.00       5.61      -3.10       4.75      0.039
2013   78   5599803       8.03       5.68      -3.07       4.76      0.037
2013   78   5702024       8.03       5.54      -3.23       4.81      0.042
2013   78   5794173       7.97       5.26      -3.18       5.08      0.033
2013   78   5897750       7.98       5.83      -3.12       4.46      0.047
2013   78   6002185       7.95       5.87      -3.20       4.29      0.055
2013   78   6099080       7.97       5.92      -2.92       4.45      0.039
2013   78   6186481       8.01       5.98      -3.62       3.90      0.101
2013   78   6291773       8.02       6.25      -3.48       3.61      0.112
2013   78   6387812       8.03       6.39      -4.01       2.73      0.270
2013   78   6488318       8.02       5.65      -3.71       4.25      0.086
2013   78   6580505       8.02       6.14      -4.41       2.64      0.331
2013   78   6690226       7.58       4.09      -1.13       5.85      0.000
2013   78   6789334       7.36       1.97      -0.14       7.05      0.000
2013   78   6872986       7.41       1.95      -1.18       7.02      0.000
2013   78   6989030       7.34       3.07      -2.29       6.24      0.005
2013   78   7077248       7.45       3.27      -2.78       6.02      0.011
2013   78   7172469       7.40       3.43      -1.43       6.38      0.001
2013   78   7270760       7.37       3.41      -0.96       6.42      0.000
2013   78   7366838       7.55       3.67      -1.68       6.36      0.002
2013   78   7468879       7.53       3.24      -1.39       6.64      0.001
2013   78   7565635       7.53       3.78      -1.64       5.70      0.002
2013   78   7654677       8.02       6.40      -4.07       2.55      0.312
2013   78   7759111       8.03       6.37      -3.74       3.13      0.178
2013   78   7860475       8.07       6.53      -3.48       3.22      0.145
2013   78   7967981       8.10       6.58      -3.23       3.44      0.106
2013   78   8057058       8.11       6.52      -3.30       3.52      0.106
2013   78   8150883       7.89       6.07      -3.07       3.96      0.058
2013   78   8255176       7.63       5.54      -3.11       4.18      0.048
2013   78   8355074       7.45       4.73      -1.95       5.07      0.006
2013   78   8445756       7.60       5.41      -3.32       4.17      0.059
2013   78   8550052       7.73       5.45      -3.45       4.26      0.063
2013   78   8657557       7.69       5.65      -3.00       4.26      0.042
2013   78   8754348       7.74       5.52      -3.20       4.36      0.048
2013   78   8855711       7.82       5.67      -3.38       4.15      0.067
2013   78   8950862       7.69       5.48      -2.64       4.70      0.021
2013   78   9050724       7.67       5.37      -2.89       4.65      0.028
2013   78   9149016       7.72       5.38      -3.09       4.58      0.037
2013   78   9247342       7.97       5.85      -3.32       4.27      0.061
2013   78   9347134       7.98       5.96      -3.18       4.24      0.056
2013   78   9443925       7.93       5.92      -3.34       4.08      0.070
2013   78   9544612       7.93       6.37      -3.24       3.35      0.111
2013   78   9640508       7.91       6.12      -3.37       3.69      0.092
2013   78   9738766       7.88       6.01      -3.49       3.71      0.099
2013   78   9836343       7.83       6.10      -3.48       3.45      0.115
2013   78   9935524       7.78       5.94      -3.29       3.80      0.077
2013   78  10032104       7.79       6.22      -3.35       3.25      0.117
2013   78  10128216       7.76       6.09      -3.24       3.52      0.088
2013   78  10226439       7.70       6.26      -3.24       3.09      0.120
2013   78  10323908       7.67       6.02      -3.56       3.02      0.155
2013   78  10423021       7.58       5.69      -3.16       3.90      0.061
2013   78  10521384       7.61       5.90      -3.16       3.62      0.075
2013   78  10614174       7.55       6.08      -3.16       3.16      0.105
2013   78  10709570       7.52       6.23      -3.03       2.94      0.111
2013   78  10807722       7.50       6.27      -3.10       2.68      0.143
2013   78  10906012       7.48       6.49      -2.73       2.51      0.122
2013   78  10999697       7.44       6.74      -2.74       1.35      0.352
2013   78  11111092       7.37       6.50      -1.86      -1.07      2.508
2013   78  11208672       7.22       4.56       0.74      -5.54      5.003
2013   78  11311605       7.47       4.40       1.60      -5.81      5.263
2013   78  11399825       7.62       4.43       1.58      -5.98      5.393
2013   78  11498117       7.53       3.94       1.37      -6.25      5.391
2013   78  11593335       7.52       4.75       1.54      -5.55      5.162
2013   78  11694700       7.50       5.01       1.06      -5.43      5.201
2013   78  11789918       7.51       5.41       0.90      -5.07      5.106
2013   78  11891283       7.51       5.17       1.21      -5.24      5.052
2013   78  11986503       7.48       5.91       0.82      -4.41      4.886
2013   78  12474211       7.47       6.42       0.53      -3.72      4.878
2013   78  12673866       7.45       5.53       0.94      -4.80      4.926
2013   78  12772158       7.46       3.24       1.38      -6.53      5.329
2013   78  12868054       7.53       3.37       1.62      -6.42      5.247
2013   78  12965669       7.55       3.31       1.64      -6.50      5.466
2013   78  13055422       7.54       6.89       1.23      -2.74      4.531
2013   78  13166072       7.55       6.36       1.98      -3.52      4.390
2013   78  13269793       7.49       6.86       1.29      -2.61      4.331
2013   78  13359583       7.33       7.18       1.04      -0.74      2.860
2013   78  13458698       7.21       6.86      -0.35       2.18      0.000
2013   78  13564493       7.28       5.79      -1.38       3.87      0.004
2013   78  13652104       7.41       5.65      -1.65       4.37      0.005
2013   78  13761110       7.60       5.65      -1.80       4.74      0.005
2013   78  13859542       7.64       5.86      -1.29       4.71      0.002
2013   78  13959231       7.62       6.02      -1.21       4.50      0.001
2013   78  14057521       7.64       5.97      -1.45       4.54      0.003
2013   78  14158885       7.68       6.10      -1.41       4.43      0.003
2013   78  14258712       7.72       6.10      -0.92       4.63      0.000
2013   78  14353897       7.72       5.87      -1.50       4.78      0.003
2013   78  14456149       7.76       5.93      -1.41       4.79      0.002
2013   78  14553587       7.86       5.96      -1.57       4.88      0.003
2013   78  14651878       7.87       5.84      -1.10       5.15      0.001
2013   78  14750135       7.87       5.74      -0.79       5.32      0.000
2013   78  14848461       7.86       5.74      -0.75       5.31      0.000
2013   78  14946753       7.85       5.79      -0.53       5.26      0.000
2013   78  15046721       7.84       5.55      -0.81       5.48      0.000
2013   78  15330705       7.69       5.45      -0.93       5.33      0.000
2013   78  15425924       7.64       5.71      -0.84       4.99      0.000
2013   78  15525751       7.61       5.44      -1.04       5.22      0.000
2013   78  15625720       7.65       5.26      -0.96       5.47      0.000
2013   78  15724012       7.70       5.54      -0.80       5.28      0.000
2013   78  15820767       7.80       5.92      -0.62       5.03      0.000
2013   78  15920595       7.87       5.57      -1.21       5.41      0.001
2013   78  16020421       7.95       5.38      -1.65       5.61      0.002
2013   78  16126393       7.91       5.28      -1.51       5.69      0.002
2013   78  16217005       7.87       5.27      -1.48       5.64      0.002
2013   78  16312225       7.87       5.38      -1.22       5.57      0.001
2013   78  16608460       7.86       4.37      -2.21       6.14      0.005
2013   78  16700644       7.87       4.86      -1.78       5.92      0.002
2013   78  16802007       7.87       4.79      -1.72       6.00      0.002
2013   78  16906441       7.91       4.95      -1.41       6.00      0.001
2013   78  16997197       7.89       5.04      -1.43       5.90      0.001
2013   78  17107773       7.94       5.15      -1.33       5.89      0.001
2013   78  17196849       7.98       5.53      -0.51       5.71      0.000
2013   78  17292070       8.01       5.36      -0.88       5.87      0.000
2013   78  17396330       7.95       5.44      -0.60       5.76      0.000
2013   78  17494796       7.90       5.31      -0.66       5.81      0.000
2013   78  17588304       7.88       5.26      -0.51       5.83      0.000
2013   78  17685062       7.91       5.31      -0.56       5.84      0.000
2013   78  17781816       7.95       5.61      -0.28       5.62      0.000
2013   78  17880107       7.92       5.52      -0.17       5.67      0.000
2013   78  17978398       7.88       5.48      -0.24       5.66      0.000
2013   78  18274810       7.87       5.54       0.27       5.57      0.000
2013   78  18469857       7.87       5.40       0.74       5.67      0.000
2013   78  18568148       7.85       5.39       0.54       5.68      0.000
2013   78  18667976       7.84       5.35       0.52       5.70      0.000
2013   78  18765550       7.83       5.43       0.43       5.62      0.000
